MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,MANGALAM,MANGALAM DRUG & CHEM LTD,        76.05,        77.00,        77.00,        72.25,        72.25,                  1776697.50,24329,N, ,395,       225.70,        68.05
N,EQ,MANGCHEFER,MANG.CHEM.FERT.LTD,        44.20,        45.00,        45.20,        42.00,        43.10,                  3210881.70,73918,N, ,424,        89.00,        42.00
N,EQ,MANGLMCEM,MANGALAM CEMENT LTD,       239.40,       240.90,       244.15,       221.25,       225.65,                  3123202.65,13521,N, ,594,       479.60,       188.00
N,EQ,MANGTIMBER,MANGALAM TIMBER PRODUCTS,        18.20,        18.25,        18.60,        17.95,        18.00,                   185262.90,10230,N, ,73,        51.75,        17.80
N,EQ,MANINDS,MAN INDUSTRIES (I) LTD.,        79.95,        81.60,        81.60,        74.20,        75.05,                 20730604.70,274437,N, ,1631,       160.75,        74.20
N,EQ,MANINFRA,MAN INFRA LTD,        41.60,        41.95,        41.95,        39.55,        40.15,                 18709622.00,462218,N, ,830,        74.60,        39.55
N,EQ,MANPASAND,MANPASAND BEVERAGES LTD.,       113.55,       114.10,       115.80,       107.90,       108.05,                 28657516.50,259458,N, ,3263,       987.95,       104.05
N,EQ,MARALOVER,MARAL OVERSEAS LTD,        27.00,        26.55,        26.60,        25.75,        26.05,                   165136.70,6310,N, ,60,        61.40,        25.10
N,EQ,MARATHON,MARATHON NXTGEN REALT LTD,       136.45,       134.50,       138.10,       130.15,       133.45,                   612477.55,4575,N, ,151,       666.25,       130.15
N,EQ,MARKSANS,MARKSANS PHARMA LIMITED,        31.05,        31.30,        31.45,        29.05,        29.40,                 84652644.50,2833273,N, ,8962,        52.30,        23.55
N,SM,MARSHALL,MARSHALL MACHINES LTD,        40.15,        41.70,        41.70,        38.55,        40.00,                   964050.00,24000,N, ,8,        49.30,        35.60
N,EQ,MASFIN,MAS FINANCIAL SERV LTD,       515.90,       510.00,       527.95,       501.05,       523.45,                 34579171.15,66385,N, ,1222,       701.95,       501.05
N,EQ,MASTEK,MASTEK LTD,       519.55,       524.55,       526.70,       428.05,       468.60,                157499515.00,336473,N, ,11610,       644.50,       272.50
N,EQ,MATRIMONY,MATRIMONY.COM LIMITED,       489.95,       488.55,       489.00,       464.80,       472.40,                  3196649.65,6732,N, ,498,       991.00,       464.80
N,EQ,MAXINDIA,MAX INDIA LIMITED,        74.75,        74.75,        78.15,        71.50,        74.00,                 14554514.05,194286,N, ,2675,       142.90,        68.75
N,EQ,MAXVIL,MAX VENTURES AND INDS LTD,        56.80,        56.55,        59.80,        52.40,        56.60,                  5504031.00,99077,N, ,868,       104.00,        52.40
N,EQ,MAYURUNIQ,MAYUR UNIQUOTERS LTD,       368.30,       368.30,       370.00,       350.30,       368.40,                  8554318.50,23640,N, ,1662,       569.95,       350.30
N,EQ,MAZDA,MAZDA LIMITED,       348.25,       351.00,       351.00,       334.30,       339.55,                   288619.80,846,N, ,52,       527.30,       321.55
N,SM,MBAPL,MADHYA BHARAT AGRO PROD L,        45.00,        45.00,        45.10,        45.00,        45.10,                   540300.00,12000,N, ,3,        79.80,        40.00
N,EQ,MBLINFRA,MBL INFRASTRUCTURES LTD,        16.25,        16.00,        16.25,        15.50,        15.70,                  2165621.25,136699,N, ,374,        30.95,        14.00
N,EQ,MCDHOLDING,MCDOWELL HOLDINGS LTD.,        25.55,        25.70,        27.00,        24.00,        24.30,                   472827.80,19189,N, ,318,        57.50,        24.00
N,SM,MCL,MADHAV COPPER LIMITED,       145.30,       149.00,       149.50,       149.00,       149.50,                   716400.00,4800,N, ,4,       457.80,       137.00
N,EQ,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,       148.10,       147.05,       150.10,       142.10,       145.30,                 37813834.40,260713,N, ,4548,       248.70,       126.05
N,EQ,MCX,MULTI COMMODITY EXCHANGE,       710.90,       715.80,       725.90,       675.00,       688.45,                741868742.30,1059348,N, ,37266,      1159.85,       665.10
N,EQ,MEGASOFT,MEGASOFT LTD,         7.05,         7.35,         7.35,         5.70,         5.75,                  1263141.25,210628,N, ,392,        18.10,         5.70
N,EQ,MEGH,MEGHMANI ORGANICS LTD.,        78.40,        79.30,        79.45,        74.15,        75.45,                 86999854.90,1135425,N, ,6845,       129.40,        72.00
N,EQ,MENONBE,MENON BEARINGS LIMITED,        79.25,        77.75,        83.00,        76.55,        82.40,                  2870077.40,35233,N, ,3062,       126.50,        74.60
N,EQ,MEP,MEP INFRA. DEVELOPERS LTD,        47.75,        47.10,        48.40,        42.75,        47.20,                 55895778.75,1210424,N, ,4962,       117.60,        42.75
N,EQ,MERCATOR,MERCATOR LIMITED,        17.25,        17.30,        18.35,        15.55,        17.05,                 39828048.90,2354593,N, ,7275,        48.90,        15.55
N,EQ,MERCK,MERCK LIMITED,      2593.70,      2594.00,      2650.00,      2509.60,      2592.10,                 91087049.05,35411,N, ,3680,      3554.40,      1001.00
N,EQ,MFSL,MAX FINANCIAL SERV LTD,       419.05,       423.05,       428.00,       400.00,       408.30,                347178247.75,842840,N, ,37867,       630.00,       400.00
N,EQ,MGL,MAHANAGAR GAS LTD.,       828.45,       830.05,       846.90,       809.80,       817.15,                483569549.90,583019,N, ,25537,      1377.50,       760.55
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        33.00,        34.00,        34.00,        33.00,        34.00,                   303000.00,9000,N, ,3,        81.70,        32.00
N,EQ,MHRIL,MAHINDRA HOLIDAYS LTD,       224.10,       224.00,       226.95,       208.20,       214.45,                 22764690.05,104606,N, ,3943,       394.35,       208.20
N,EQ,MIC,MIC ELECTRONICS LIMITED,         2.05,         2.00,         2.25,         1.85,         1.90,                  1072134.45,547512,N, ,424,        12.60,         1.85
N,EQ,MIDHANI,MISHRA DHATU NIGAM LTD,       123.60,       124.00,       124.90,       115.00,       116.55,                 43705290.30,366349,N, ,5220,       177.55,        86.05
N,EQ,MINDACORP,MINDA CORPORATION LTD,       143.45,       144.70,       144.70,       131.10,       134.05,                 56887697.55,409658,N, ,3360,       228.80,       120.15
N,EQ,MINDAIND,MINDA INDUSTRIES LTD.,       361.55,       364.00,       369.80,       344.40,       353.20,                137674234.75,388027,N, ,9595,      1358.00,       344.40
N,EQ,MINDTECK,MINDTECK (INDIA) LIMITED,        40.20,        41.00,        41.00,        38.25,        38.95,                   215366.65,5412,N, ,58,        88.70,        38.25
N,EQ,MINDTREE,MINDTREE LIMITED,      1052.35,      1055.00,      1058.65,      1011.00,      1033.25,               1415845229.35,1373849,N, ,44250,      1183.80,       451.10
N,EQ,MIRCELECTR,MIRC ELECTRONICS LTD,        25.00,        25.55,        25.55,        23.75,        23.75,                  6708284.60,276886,N, ,844,        64.70,        23.70
N,EQ,MIRZAINT,MIRZA INTERNATIONAL LIMIT,        88.40,        88.40,        88.85,        81.50,        82.70,                 22067046.70,259923,N, ,3141,       178.00,        81.50
N,SM,MITCON,MITCON CON & ENG SERV LTD,        55.80,        55.75,        55.75,        54.20,        54.20,                   438500.00,8000,N, ,4,        78.00,        50.00
N,SM,MITTAL,MITTAL LIFE STYLE LIMITED,        22.50,        21.05,        22.50,        21.05,        22.50,                  1729800.00,78000,N, ,7,        25.30,        21.00
N,EQ,MMFL,MM FORGINGS LTD,       604.15,       605.00,       613.45,       584.40,       601.50,                  6592703.10,11071,N, ,496,      1484.40,       570.00
N,SM,MMP,MMP INDUSTRIES LIMITED,       214.00,       211.05,       211.05,       205.00,       206.00,                  1249230.00,6000,N, ,10,       259.90,       186.00
N,EQ,MMTC,MMTC LIMITED,        28.65,        28.80,        29.05,        26.65,        27.30,                 27708999.20,987473,N, ,3526,       101.70,        26.65
N,EQ,MOHITIND,MOHIT INDUSTRIES LTD,         8.50,         8.55,         8.90,         8.10,         8.55,                   116198.00,13828,N, ,79,        66.70,         8.10
N,EQ,MOHOTAIND,MOHOTA INDUSTRIES LIMITED,        79.00,        76.00,        78.00,        75.10,        76.55,                   638202.15,8332,N, ,50,       444.00,        72.50
N,EQ,MOIL,MOIL LIMITED,       171.75,       172.90,       172.95,       160.05,       160.80,                 70479184.25,427614,N, ,12404,       405.05,       160.05
N,SM,MOKSH,MOKSH ORNAMENTS LIMITED,        23.95,        27.50,        27.50,        27.50,        27.50,                    82500.00,3000,N, ,1,        62.45,        20.00
N,EQ,MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,        43.45,        43.40,        43.50,        41.10,        42.05,                   727966.15,17226,N, ,186,        79.65,        38.50
N,EQ,MOLDTKPAC,MOLD-TEK PACKAGING LTD,       317.00,       314.95,       320.80,       311.90,       313.70,                 14564789.30,45872,N, ,1368,       374.00,       253.50
N,EQ,MONSANTO,MONSANTO INDIA LIMITED,      2797.65,      2769.60,      2770.00,      2625.15,      2647.45,                 14974063.00,5561,N, ,1200,      3371.00,      2375.00
N,EQ,MONTECARLO,MONTE CARLO FASHIONS LTD.,       397.00,       407.35,       407.40,       384.70,       387.20,                  2604180.70,6640,N, ,313,       664.00,       381.70
N,EQ,MORARJEE,MORARJEE TEXTILES LIMITED,        21.80,        21.40,        23.30,        20.50,        21.20,                   160292.85,7541,N, ,113,        65.00,        20.50
N,EQ,MOREPENLAB,MOREPEN LAB. LTD,        24.35,        24.20,        24.45,        23.15,        23.15,                  8624275.45,367347,N, ,1431,        44.45,        15.70
N,EQ,MOTILALOFS,MOTILAL OSWAL FIN LTD,       668.60,       668.05,       700.00,       651.25,       673.80,                 99743410.60,148042,N, ,5300,      1588.40,       651.25
N,EQ,MOTOGENFIN,MOTOR & GENERAL FINANCE L,        40.55,        42.90,        44.40,        40.45,        43.00,                   458617.55,10573,N, ,59,        66.80,        24.55
N,EQ,MPHASIS,MPHASIS LIMITED,      1160.00,      1166.00,      1187.60,      1152.15,      1173.25,                947902534.60,807904,N, ,54740,      1278.80,       572.30
N,EQ,MPSLTD,MPS LIMITED,       526.80,       526.60,       533.30,       505.00,       510.95,                  2788203.80,5408,N, ,607,       699.00,       494.00
N,SM,MPTODAY,M P TODAY MEDIA LIMITED,        41.35,        39.30,        39.30,        39.30,        39.30,                   550200.00,14000,N, ,2,       174.75,        39.30
N,EQ,MRO-TEK,MRO-TEK REALTY LIMITED,        38.35,        38.00,        39.00,        38.00,        38.10,                    90372.55,2372,N, ,33,        65.70,        17.15
N,EQ,MRPL,MRPL,        74.70,        74.75,        75.00,        70.75,        71.80,                 97916394.95,1350997,N, ,5892,       146.70,        70.15
N,EQ,MSPL,MSP STEEL & POWER LTD.,        13.30,        12.90,        14.15,        12.90,        13.10,                   145368.65,10900,N, ,40,        29.00,        11.35
N,EQ,MTEDUCARE,MT EDUCARE LTD,        44.15,        43.10,        46.00,        41.75,        43.15,                  2326984.75,52836,N, ,338,        92.75,        41.75
N,EQ,MTNL,MAHANAGAR TELEPHONE NIGAM,        14.15,        14.30,        14.30,        13.40,        13.50,                 12459507.50,905971,N, ,2025,        31.25,        13.40
N,EQ,MUKANDENGG,MUKAND ENGINEERS LIMITED,        24.60,        24.00,        25.85,        22.50,        23.50,                   217273.35,9118,N, ,144,        64.70,        22.50
N,EQ,MUKANDLTD,MUKAND LTD.,        51.70,        51.50,        52.10,        47.15,        48.40,                  3799917.70,77384,N, ,504,       109.35,        47.15
N,EQ,MUKTAARTS,MUKTA ARTS LIMITED,        39.80,        40.90,        41.65,        31.85,        33.30,                  4041684.35,114126,N, ,774,       115.85,        31.85
N,EQ,MUNJALAU,MUNJAL AUTO IND. LTD.,        57.80,        58.10,        58.10,        55.55,        56.00,                  2494492.15,44042,N, ,621,        98.35,        55.55
N,EQ,MUNJALSHOW,MUNJAL SHOWA LTD,       198.30,       199.50,       199.85,       189.35,       191.00,                  4344601.10,22443,N, ,519,       313.00,       189.35
N,EQ,MURUDCERA,MURUDESHWAR CERAMICS LTD,        27.75,        28.95,        28.95,        24.55,        25.25,                  1487637.50,57192,N, ,607,        57.00,        24.55
N,EQ,MUTHOOTCAP,MUTHOOT CAP SERV LTD,       852.95,       851.00,       858.05,       789.85,       810.25,                 14871605.85,18145,N, ,1853,      1300.00,       509.50
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,       416.00,       420.00,       421.10,       385.85,       403.40,                822650006.30,2024932,N, ,42936,       518.85,       363.50
N,EQ,MVL,MVL LIMITED,          .25,          .30,          .30,          .20,          .20,                    59318.40,256446,N, ,52,          .60,          .20
N,EQ,NACLIND,NACL INDUSTRIES LIMITED,        28.10,        28.40,        29.50,        26.90,        27.30,                  1096917.10,39519,N, ,287,        69.35,        26.05
N,EQ,NAGAFERT,NAGARJUN FERT AND CHE LTD,        10.30,        10.50,        10.60,         9.75,         9.95,                  4018046.45,402287,N, ,896,        28.40,         9.75
N,EQ,NAGAROIL,NAGARJUNA OIL REFINERY,         1.45,         1.55,         1.55,         1.35,         1.35,                   395894.25,277783,N, ,255,         5.70,         1.25
N,EQ,NAGREEKCAP,NAGREEKA CAP & INFR.LTD,        16.25,        15.60,        15.60,        15.45,        15.45,                    25539.45,1651,N, ,11,        79.55,        14.20
N,EQ,NAGREEKEXP,NAGREEKA EXPORTS LTD.,        25.85,        25.90,        26.50,        23.00,        23.70,                   207716.15,8477,N, ,80,        61.20,        22.45
N,EQ,NAHARCAP,NAHAR CAP & FIN.,       105.20,       104.15,       104.50,       100.05,       100.55,                   352581.80,3435,N, ,76,       225.50,       100.05
N,EQ,NAHARINDUS,NAHAR INDS ENT LTD,        60.80,        60.00,        60.00,        56.00,        57.60,                   811209.90,13926,N, ,128,       119.95,        56.00
N,EQ,NAHARPOLY,NAHAR POLY FILMS LIMITED,        41.60,        40.50,        41.80,        38.60,        39.10,                   277795.65,6941,N, ,85,        86.30,        38.10
N,EQ,NAHARSPING,NAHAR SPINNING MILLS LTD.,        79.10,        80.10,        80.60,        72.00,        73.75,                  3928597.45,52749,N, ,710,       137.80,        72.00
N,SM,NANDANI,NANDANI CREATION LIMITED,        48.05,        45.65,        45.65,        45.65,        45.65,                    91300.00,2000,N, ,1,       116.95,        45.65
N,SM,NARMADA,NARMADA AGROBASE LIMITED,        25.55,        27.45,        27.45,        27.45,        27.45,                   109800.00,4000,N, ,1,        34.50,        22.30
N,EQ,NATCOPHARM,NATCO PHARMA LTD.,       754.05,       759.95,       771.90,       742.75,       751.50,                126401708.50,166942,N, ,7750,      1050.00,       697.60
N,EQ,NATHBIOGEN,NATH BIO-GENES (I) LTD,       422.50,       423.95,       434.50,       395.00,       401.70,                 15396800.55,37248,N, ,1284,       585.00,       359.00
N,EQ,NATIONALUM,NATIONAL ALUMINIUM CO LTD,        64.80,        65.05,        65.45,        60.20,        60.60,                930594835.15,15032973,N, ,44391,        97.60,        56.55
N,EQ,NAUKRI,INFO EDGE (I) LTD,      1461.10,      1468.70,      1500.00,      1379.55,      1423.15,                477787989.70,341238,N, ,15759,      1697.90,      1000.00
N,EQ,NAVINFLUOR,NAVIN FLUORINE INT. LTD,       690.45,       671.25,       698.75,       671.25,       690.20,                 22124836.55,32291,N, ,3407,       880.00,       583.05
N,EQ,NAVKARCORP,NAVKAR CORPORATION LTD.,        89.20,        89.80,        89.80,        83.55,        84.40,                 10103108.25,118481,N, ,1998,       218.30,        83.55
N,EQ,NAVNETEDUL,NAVNEET EDUCATION LTD,       113.70,       113.85,       115.00,       112.00,       112.20,                  5457710.20,48089,N, ,1785,       178.90,       109.00
N,EQ,NBCC,NBCC (INDIA) LIMITED,        61.65,        62.10,        62.50,        57.60,        58.50,                343217287.20,5750998,N, ,25709,       291.30,        57.60
N,EQ,NBIFIN,N.B.I. IND. FIN. CO. LTD,      1257.00,      1257.00,      1257.00,      1215.10,      1220.00,                    38024.20,31,N, ,17,      3664.00,      1111.00
N,EQ,NBVENTURES,NAVA BHARAT VENTURES LIMI,       123.40,       124.40,       124.65,       118.20,       119.40,                 30746100.05,254790,N, ,2746,       184.40,       117.90
N,EQ,NCC,NCC LIMITED,        78.60,        79.15,        79.25,        72.35,        73.00,                720747705.55,9589740,N, ,35042,       141.40,        72.35
N,EQ,NCLIND,NCL INDUSTRIES LIMITED,       139.70,       141.90,       141.90,       130.00,       134.80,                  4303567.25,31974,N, ,784,       303.00,       130.00
N,EQ,NDGL,NAGA DHUNSERI GROUP LTD,       870.00,       831.00,       863.00,       771.00,       799.00,                   456274.65,561,N, ,51,      2365.00,       661.00
N,EQ,NDL,NANDAN DENIM LIMITED,        72.85,        75.45,        75.45,        70.60,        71.25,                  2602329.65,36295,N, ,872,       186.70,        60.55
N,EQ,NECCLTD,NORTH EAST CARRY CORP LTD,         9.15,         9.00,         9.25,         7.65,         8.20,                   231413.00,26988,N, ,130,        43.90,         7.65
N,EQ,NECLIFE,NECTAR LIFESCIENCES LTD.,        23.75,        24.40,        24.40,        22.00,        22.40,                  7059410.10,309248,N, ,1742,        41.70,        17.80
N,EQ,NELCAST,NELCAST LIMITED,        75.70,        76.70,        76.70,        70.20,        71.40,                  4299008.70,59610,N, ,613,       109.20,        64.60
N,EQ,NELCO,NELCO LTD,       250.05,       250.10,       254.65,       237.55,       237.55,                 24923563.15,103841,N, ,1411,       373.45,        97.20
N,EQ,NESCO,NESCO LTD.,       449.40,       445.40,       453.15,       430.05,       434.20,                 14176045.95,32250,N, ,1917,       650.00,       430.05
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,      9578.65,      9720.00,      9813.00,      9559.35,      9699.65,               1122731680.45,115954,N, ,32065,     11705.00,      6887.25
N,EQ,NETWORK18,NETWORK18 MEDIA & INV LTD,        45.10,        45.40,        45.55,        41.85,        43.35,                 44095870.65,1013496,N, ,2161,        64.10,        39.25
N,EQ,NEULANDLAB,NEULAND LAB LTD.,       703.95,       684.25,       719.00,       675.00,       686.30,                  4349318.45,6233,N, ,605,      1304.00,       550.50
N,EQ,NEWGEN,NEWGEN SOFTWARE TECH LTD,       227.35,       227.05,       232.60,       216.00,       218.55,                  4176598.30,18787,N, ,1103,       272.00,       215.00
N,EQ,NEXTMEDIA,NEXT MEDIAWORKS LIMITED,        16.80,        16.80,        17.15,        16.00,        16.00,                   436198.75,26905,N, ,81,        25.55,         9.95
N,EQ,NFL,NATIONAL FERT. LTD,        39.65,        40.00,        40.30,        37.80,        38.15,                 17224729.15,447760,N, ,2306,        79.75,        37.80
N,EQ,NH,NARAYANA HRUDAYALAYA LTD.,       248.00,       243.05,       250.10,       237.10,       244.95,                 68019498.95,273880,N, ,3303,       320.90,       215.30
N,EQ,NIITLTD,NIIT LIMITED,        75.30,        76.40,        78.70,        71.30,        73.35,                 82691410.60,1103964,N, ,7662,       124.80,        71.30
N,EQ,NIITTECH,NIIT TECHNOLOGIES LTD,      1119.30,      1128.00,      1132.90,      1067.00,      1097.10,               1377326473.35,1247435,N, ,58948,      1425.20,       498.05
N,EQ,NILAINFRA,NILA INFRASTRUCTURES LTD,         8.60,         8.85,         8.85,         7.55,         8.00,                  5355217.60,631677,N, ,624,        29.10,         7.55
N,EQ,NILKAMAL,NILKAMAL LIMITED,      1736.90,      1749.80,      1754.00,      1675.00,      1699.45,                 55644424.45,32752,N, ,3598,      2134.00,      1513.15
N,EQ,NIPPOBATRY,INDO-NATIONAL LIMITED,       714.85,       710.35,       724.50,       695.00,       697.05,                  8238995.30,11548,N, ,177,      1140.00,       695.00
N,EQ,NITCO,NITCO LIMITED,        46.45,        47.25,        47.45,        42.15,        43.20,                  6473625.65,145892,N, ,1693,       142.60,        42.15
N,EQ,NITESHEST,NITESH ESTATES LTD,         6.45,         6.60,         6.60,         5.85,         5.95,                  1529655.10,253004,N, ,255,        23.70,         5.75
N,EQ,NITINFIRE,NITIN FIRE PROT IND. LTD.,         2.50,         2.50,         2.55,         2.40,         2.40,                   606354.05,250587,N, ,197,        10.15,         2.40
N,EQ,NITINSPIN,NITIN SPINNERS LIMITED,        81.85,        82.90,        84.70,        77.95,        83.35,                  6687039.25,82536,N, ,1314,       129.25,        77.50
N,SM,NITIRAJ,NITIRAJ ENGINEERS LTD,        49.00,        49.50,        49.50,        48.00,        48.00,                   175800.00,3600,N, ,3,        87.95,        48.00
N,EQ,NKIND,NK INDUSTRIES LTD,        47.30,        46.00,        46.00,        44.95,        44.95,                    82162.50,1819,N, ,16,        84.90,        32.50
N,EQ,NLCINDIA,NLC INDIA LIMITED,        67.15,        67.75,        68.15,        66.55,        66.85,                 19838749.65,293682,N, ,2460,       119.40,        66.55
N,EQ,NOCIL,NOCIL LIMITED,       158.40,       158.30,       161.00,       150.10,       151.55,                107469949.35,694731,N, ,7626,       236.40,       133.00
N,EQ,NOIDATOLL,NOIDA TOLL BRIDGE CO LTD,         7.45,         7.45,         7.55,         6.70,         6.90,                   809931.85,115161,N, ,320,        16.20,         6.70
N,EQ,NRAIL,N R AGARWAL INDS LTD,       481.95,       505.80,       505.80,       437.45,       448.05,                  8527649.55,18541,N, ,973,       616.00,       250.00
N,EQ,NRBBEARING,NRB BEARING LIMITED,       159.80,       160.50,       162.10,       151.30,       154.25,                 26614320.35,171011,N, ,1519,       193.40,       115.15
N,EQ,NSIL,NALWA SONS INVESTMENT LTD,      1260.00,      1216.50,      1217.25,      1026.60,      1099.45,                 14130898.55,12479,N, ,227,      1511.00,      1020.05
N,EQ,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,       384.70,       388.45,       389.45,       354.75,       365.30,                 11254297.95,30385,N, ,1566,       602.00,       296.15
N,EQ,NUTEK,NU TEK INDIA LTD,          .55,          .60,          .60,          .55,          .55,                   182591.55,330031,N, ,61,         2.00,          .55
N,EQ,OBEROIRLTY,OBEROI REALTY LIMITED,       416.95,       415.55,       418.30,       398.40,       405.60,                224926133.25,547020,N, ,28333,       610.00,       395.10
N,EQ,OCCL,ORIENTAL CARBN & CHEM LTD,       981.75,       975.05,       985.00,       970.00,       980.30,                  4509824.60,4610,N, ,412,      1599.70,       941.00
N,EQ,OCL,OCL INDIA LTD,      1086.45,      1100.05,      1100.05,      1025.05,      1036.25,                 13636339.95,12750,N, ,2072,      1624.00,      1011.30
N,EQ,OILCOUNTUB,OIL COUNTRY TUBULAR LTD,        15.60,        15.45,        15.45,        14.15,        14.80,                   136465.15,9210,N, ,110,        67.45,        14.15
N,EQ,OMAXAUTO,OMAX AUTOS LTD,        94.40,        94.00,        96.85,        89.70,        89.70,                  1568504.65,17326,N, ,208,       215.90,        62.05
N,EQ,OMAXE,OMAXE LIMITED,       216.55,       216.80,       220.75,       213.90,       217.15,                116144669.95,536112,N, ,3249,       235.45,       193.95
N,EQ,OMKARCHEM,OMKAR SPL CHEM LTD,        11.90,        11.40,        11.95,        11.35,        11.35,                   447375.90,39070,N, ,153,        91.05,        10.90
N,EQ,OMMETALS,OM METALS INFRAPRO LTD,        30.45,        30.10,        30.70,        28.35,        28.95,                  2023868.65,68284,N, ,474,        84.45,        28.35
N,EQ,ONELIFECAP,ONELIFE CAP ADVISORS LTD,        12.40,        12.40,        12.40,        11.20,        11.45,                    72016.40,6257,N, ,51,        35.90,        11.20
N,SM,ONEPOINT,ONE POINT ONE SOL LTD,        56.00,        53.70,        54.25,        52.65,        52.65,                   747500.00,14000,N, ,7,       110.85,        39.50
N,EQ,ONMOBILE,ONMOBILE GLOBAL LTD.,        36.40,        36.65,        36.75,        33.60,        33.95,                  7353156.75,212335,N, ,769,        67.95,        32.95
N,EQ,ONWARDTEC,ONWARD TECHNOLOGIES LTD,        67.95,        68.00,        68.00,        60.15,        64.30,                  3249488.70,51252,N, ,824,       169.90,        60.15
N,EQ,ORBTEXP,ORBIT EXPORTS LIMITED,       126.90,       128.75,       128.85,       121.10,       127.00,                   723926.35,5776,N, ,114,       190.00,       107.20
N,EQ,ORICONENT,ORICON ENTERPRISES LTD,        30.35,        30.65,        30.80,        26.50,        27.70,                  4898646.85,169985,N, ,1309,        72.50,        26.40
N,EQ,ORIENTABRA,ORIENT ABRASIVE LTD,        29.00,        28.90,        29.55,        26.00,        27.00,                  2344302.60,85738,N, ,491,        67.40,        26.00
N,EQ,ORIENTALTL,ORIENTAL TRIMEX LTD,        11.00,        10.75,        10.75,        10.50,        10.50,                    51087.25,4816,N, ,16,        22.90,         9.40
N,EQ,ORIENTBANK,ORIENTAL BANK OF COMMERCE,        63.20,        63.55,        64.65,        60.50,        61.50,                369314389.60,5916201,N, ,26569,       159.90,        60.50
N,EQ,ORIENTBELL,ORIENT BELL LIMITED,       187.70,       191.90,       192.80,       165.25,       169.35,                  1513032.15,8530,N, ,322,       359.00,       165.25
N,EQ,ORIENTCEM,ORIENT CEMENT LTD.,        98.20,        98.10,        99.50,        91.15,        93.35,                 31216544.35,329512,N, ,1864,       183.60,        91.15
N,EQ,ORIENTELEC,ORIENT ELECTRIC LIMITED,       135.00,       133.55,       135.55,       125.85,       128.90,                 14946887.50,112800,N, ,1659,       177.00,       103.25
N,EQ,ORIENTHOT,ORIENT HOTELS LTD,        39.20,        39.00,        39.50,        37.50,        37.55,                  3588262.80,95100,N, ,286,        68.45,        34.80
N,EQ,ORIENTLTD,ORIENT PRESS LIMITED,       249.90,       250.05,       256.00,       248.75,       248.75,                   285307.85,1141,N, ,79,       449.55,        88.00
N,EQ,ORIENTPPR,ORIENT PAPER AND INDS LTD,        42.20,        42.75,        42.75,        39.65,        40.45,                 55144496.10,1356413,N, ,10495,       181.90,        25.35
N,EQ,ORIENTREF,ORIENT REFRACTORIES LTD,       240.45,       242.05,       246.05,       230.00,       232.90,                 14679995.60,62262,N, ,1244,       279.75,       136.60
N,EQ,ORISSAMINE,ORISSA MIN DEV CO LTD,       818.15,       817.10,       817.25,       780.00,       787.05,                  4005196.85,5010,N, ,628,      2345.00,       780.00
N,EQ,ORTINLABSS,ORTIN LABORATORIES LTD,        17.75,        17.75,        18.40,        16.20,        16.80,                   406135.90,23387,N, ,203,        34.40,        13.20
N,EQ,OSWALAGRO,OSWAL AGRO MILLS LTD,         9.85,        10.50,        10.50,         7.95,         8.25,                   251061.70,29156,N, ,150,        11.95,         7.95
N,SM,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        26.05,        26.05,        26.05,        26.00,        26.00,                   624600.00,24000,N, ,6,        30.95,        24.55
N,EQ,PAGEIND,PAGE INDUSTRIES LTD,     33064.55,     33373.00,     33500.00,     31500.00,     32885.10,                890841272.75,27323,N, ,14014,     36370.00,     18001.00
N,EQ,PAISALO,PAISALO DIGITAL LIMITED,       295.05,       297.95,       305.00,       297.95,       299.95,                    95308.45,316,N, ,9,       393.30,       180.20
N,EQ,PALREDTEC,PALRED TECHNOLOGIES LTD,        39.70,        39.00,        40.50,        37.30,        38.10,                   125330.35,3236,N, ,66,       119.80,        37.10
N,EQ,PANACEABIO,PANACEA BIOTEC LTD,       171.50,       173.20,       178.00,       170.00,       174.30,                  8307594.65,47983,N, ,1080,       364.35,       170.00
N,EQ,PANAMAPET,PANAMA PETROCHEM LTD,       108.05,       109.00,       109.90,       105.00,       105.85,                  7154341.90,67238,N, ,654,       265.00,       105.00
N,EQ,PAPERPROD,HUHTAMAKI PPL LIMITED,       247.80,       248.80,       258.50,       234.05,       236.95,                  2660299.80,10863,N, ,638,       373.80,       200.95
N,EQ,PARACABLES,PARAMOUNT COMM LTD,        11.80,        11.75,        12.35,        10.00,        10.50,                   751978.35,67793,N, ,223,        19.70,         5.70
N,EQ,PARAGMILK,PARAG MILK FOODS LTD.,       249.15,       251.05,       252.40,       237.00,       239.00,                114453022.30,474392,N, ,12021,       368.95,       215.00
N,EQ,PARSVNATH,PARSVNATH DEVELOPER LTD,         9.35,         9.35,         9.55,         8.70,         8.85,                  1519752.70,167693,N, ,400,        33.85,         8.70
